,orientation,frame_id,case_id,dropped,left,right
14,grabbed_-_right,5,5,0.0,0.0,1.0
17,grabbed_-_both,6,5,0.0,1.0,1.0
20,grabbed_-_left,7,5,0.0,1.0,0.0
23,grabbed_-_left,8,5,0.0,1.0,0.0
25,grabbed_-_left,9,5,0.0,1.0,0.0
28,grabbed_-_left,10,5,0.0,1.0,0.0
31,grabbed_-_left,11,5,0.0,1.0,0.0
34,grabbed_-_left,12,5,0.0,1.0,0.0
37,grabbed_-_left,13,5,0.0,1.0,0.0
40,grabbed_-_left,14,5,0.0,1.0,0.0
43,grabbed_-_right,15,5,0.0,0.0,1.0
46,grabbed_-_right,16,5,0.0,0.0,1.0
49,grabbed_-_right,17,5,0.0,0.0,1.0
52,grabbed_-_right,18,5,0.0,0.0,1.0
55,grabbed_-_right,19,5,0.0,0.0,1.0
58,grabbed_-_right,20,5,0.0,0.0,1.0
61,grabbed_-_right,21,5,0.0,0.0,1.0
64,grabbed_-_right,22,5,0.0,0.0,1.0
67,grabbed_-_both,23,5,0.0,1.0,1.0
70,grabbed_-_left,24,5,0.0,1.0,0.0
73,grabbed_-_left,25,5,0.0,1.0,0.0
76,grabbed_-_left,26,5,0.0,1.0,0.0
79,grabbed_-_left,27,5,0.0,1.0,0.0
82,grabbed_-_left,28,5,0.0,1.0,0.0
85,grabbed_-_left,29,5,0.0,1.0,0.0
88,grabbed_-_left,30,5,0.0,1.0,0.0
91,grabbed_-_both,31,5,0.0,1.0,1.0
94,grabbed_-_right,32,5,0.0,0.0,1.0
97,grabbed_-_right,33,5,0.0,0.0,1.0
100,grabbed_-_right,34,5,0.0,0.0,1.0
103,grabbed_-_right,35,5,0.0,0.0,1.0
106,grabbed_-_right,36,5,0.0,0.0,1.0
109,grabbed_-_right,37,5,0.0,0.0,1.0
112,grabbed_-_right,38,5,0.0,0.0,1.0
115,grabbed_-_both,39,5,0.0,1.0,1.0
118,grabbed_-_left,40,5,0.0,1.0,0.0
121,grabbed_-_left,41,5,0.0,1.0,0.0
124,grabbed_-_left,42,5,0.0,1.0,0.0
127,grabbed_-_left,43,5,0.0,1.0,0.0
130,grabbed_-_left,44,5,0.0,1.0,0.0
133,grabbed_-_left,45,5,0.0,1.0,0.0
136,grabbed_-_left,46,5,0.0,1.0,0.0
139,grabbed_-_left,47,5,0.0,1.0,0.0
142,grabbed_-_right,48,5,0.0,0.0,1.0
145,grabbed_-_right,49,5,0.0,0.0,1.0
148,grabbed_-_right,50,5,0.0,0.0,1.0
151,grabbed_-_right,51,5,0.0,0.0,1.0
154,grabbed_-_right,52,5,0.0,0.0,1.0
157,grabbed_-_right,53,5,0.0,0.0,1.0
160,grabbed_-_left,54,5,0.0,1.0,0.0
163,grabbed_-_left,55,5,0.0,1.0,0.0
166,grabbed_-_left,56,5,0.0,1.0,0.0
169,grabbed_-_left,57,5,0.0,1.0,0.0
172,grabbed_-_left,58,5,0.0,1.0,0.0
175,grabbed_-_left,59,5,0.0,1.0,0.0
178,grabbed_-_both,60,5,0.0,1.0,1.0
181,grabbed_-_right,61,5,0.0,0.0,1.0
184,grabbed_-_right,62,5,0.0,0.0,1.0
187,grabbed_-_right,63,5,0.0,0.0,1.0
190,grabbed_-_right,64,5,0.0,0.0,1.0
193,grabbed_-_right,65,5,0.0,0.0,1.0
196,grabbed_-_right,66,5,0.0,0.0,1.0
199,grabbed_-_right,67,5,0.0,0.0,1.0
202,grabbed_-_left,68,5,0.0,1.0,0.0
205,grabbed_-_left,69,5,0.0,1.0,0.0
208,grabbed_-_left,70,5,0.0,1.0,0.0
211,grabbed_-_left,71,5,0.0,1.0,0.0
214,grabbed_-_left,72,5,0.0,1.0,0.0
217,grabbed_-_left,73,5,0.0,1.0,0.0
220,grabbed_-_both,74,5,0.0,1.0,1.0
223,grabbed_-_right,75,5,0.0,0.0,1.0
226,grabbed_-_right,76,5,0.0,0.0,1.0
229,grabbed_-_right,77,5,0.0,0.0,1.0
232,grabbed_-_right,78,5,0.0,0.0,1.0
235,grabbed_-_right,79,5,0.0,0.0,1.0
238,grabbed_-_right,80,5,0.0,0.0,1.0
241,grabbed_-_both,81,5,0.0,1.0,1.0
244,grabbed_-_left,82,5,0.0,1.0,0.0
247,grabbed_-_left,83,5,0.0,1.0,0.0
250,grabbed_-_left,84,5,0.0,1.0,0.0
253,grabbed_-_left,85,5,0.0,1.0,0.0
256,grabbed_-_left,86,5,0.0,1.0,0.0
259,grabbed_-_left,87,5,0.0,1.0,0.0
262,grabbed_-_left,88,5,0.0,1.0,0.0
265,grabbed_-_left,89,5,0.0,1.0,0.0
268,grabbed_-_left,90,5,0.0,1.0,0.0
271,grabbed_-_both,91,5,0.0,1.0,1.0
274,grabbed_-_right,92,5,0.0,0.0,1.0
277,grabbed_-_right,93,5,0.0,0.0,1.0
280,grabbed_-_right,94,5,0.0,0.0,1.0
283,grabbed_-_both,95,5,0.0,1.0,1.0
286,grabbed_-_left,96,5,0.0,1.0,0.0
289,grabbed_-_both,97,5,0.0,1.0,1.0
292,grabbed_-_right,98,5,0.0,0.0,1.0
295,grabbed_-_right,99,5,0.0,0.0,1.0
298,grabbed_-_right,100,5,0.0,0.0,1.0
301,grabbed_-_right,101,5,0.0,0.0,1.0
304,dropped,102,5,1.0,0.0,0.0
307,dropped,103,5,1.0,0.0,0.0
310,dropped,104,5,1.0,0.0,0.0
313,dropped,105,5,1.0,0.0,0.0
316,dropped,106,5,1.0,0.0,0.0
319,dropped,107,5,1.0,0.0,0.0
2,dropped,1,6,1.0,0.0,0.0
5,dropped,2,6,1.0,0.0,0.0
8,grabbed_-_right,3,6,0.0,0.0,1.0
11,grabbed_-_right,4,6,0.0,0.0,1.0
14,grabbed_-_right,5,6,0.0,0.0,1.0
17,grabbed_-_left,6,6,0.0,1.0,0.0
20,grabbed_-_left,7,6,0.0,1.0,0.0
23,grabbed_-_left,8,6,0.0,1.0,0.0
26,grabbed_-_left,9,6,0.0,1.0,0.0
29,grabbed_-_left,10,6,0.0,1.0,0.0
32,grabbed_-_left,11,6,0.0,1.0,0.0
35,grabbed_-_left,12,6,0.0,1.0,0.0
38,grabbed_-_left,13,6,0.0,1.0,0.0
41,grabbed_-_left,14,6,0.0,1.0,0.0
44,grabbed_-_right,15,6,0.0,0.0,1.0
47,grabbed_-_right,16,6,0.0,0.0,1.0
50,grabbed_-_right,17,6,0.0,0.0,1.0
53,grabbed_-_right,18,6,0.0,0.0,1.0
56,grabbed_-_right,19,6,0.0,0.0,1.0
59,grabbed_-_right,20,6,0.0,0.0,1.0
62,grabbed_-_right,21,6,0.0,0.0,1.0
65,grabbed_-_left,22,6,0.0,1.0,0.0
68,grabbed_-_left,23,6,0.0,1.0,0.0
71,grabbed_-_left,24,6,0.0,1.0,0.0
74,grabbed_-_left,25,6,0.0,1.0,0.0
77,grabbed_-_left,26,6,0.0,1.0,0.0
80,grabbed_-_left,27,6,0.0,1.0,0.0
83,grabbed_-_both,28,6,0.0,1.0,1.0
86,grabbed_-_right,29,6,0.0,0.0,1.0
89,grabbed_-_right,30,6,0.0,0.0,1.0
92,grabbed_-_right,31,6,0.0,0.0,1.0
95,grabbed_-_right,32,6,0.0,0.0,1.0
98,grabbed_-_right,33,6,0.0,0.0,1.0
101,grabbed_-_right,34,6,0.0,0.0,1.0
104,grabbed_-_both,35,6,0.0,1.0,1.0
107,grabbed_-_left,36,6,0.0,1.0,0.0
110,grabbed_-_left,37,6,0.0,1.0,0.0
113,grabbed_-_left,38,6,0.0,1.0,0.0
116,grabbed_-_left,39,6,0.0,1.0,0.0
119,grabbed_-_left,40,6,0.0,1.0,0.0
122,grabbed_-_left,41,6,0.0,1.0,0.0
125,grabbed_-_left,42,6,0.0,1.0,0.0
128,grabbed_-_right,43,6,0.0,0.0,1.0
131,grabbed_-_right,44,6,0.0,0.0,1.0
134,grabbed_-_right,45,6,0.0,0.0,1.0
137,grabbed_-_right,46,6,0.0,0.0,1.0
140,grabbed_-_right,47,6,0.0,0.0,1.0
143,grabbed_-_right,48,6,0.0,0.0,1.0
146,grabbed_-_left,49,6,0.0,1.0,0.0
149,grabbed_-_left,50,6,0.0,1.0,0.0
152,grabbed_-_left,51,6,0.0,1.0,0.0
155,grabbed_-_left,52,6,0.0,1.0,0.0
158,grabbed_-_left,53,6,0.0,1.0,0.0
161,grabbed_-_left,54,6,0.0,1.0,0.0
164,grabbed_-_left,55,6,0.0,1.0,0.0
167,dropped,56,6,1.0,0.0,0.0
170,dropped,57,6,1.0,0.0,0.0
173,grabbed_-_right,58,6,0.0,0.0,1.0
176,grabbed_-_right,59,6,0.0,0.0,1.0
179,grabbed_-_both,60,6,0.0,1.0,1.0
182,grabbed_-_left,61,6,0.0,1.0,0.0
185,grabbed_-_right,62,6,0.0,0.0,1.0
188,grabbed_-_right,63,6,0.0,0.0,1.0
191,grabbed_-_right,64,6,0.0,0.0,1.0
194,grabbed_-_right,65,6,0.0,0.0,1.0
197,grabbed_-_right,66,6,0.0,0.0,1.0
200,grabbed_-_right,67,6,0.0,0.0,1.0
203,grabbed_-_right,68,6,0.0,0.0,1.0
206,grabbed_-_right,69,6,0.0,0.0,1.0
209,grabbed_-_right,70,6,0.0,0.0,1.0
212,grabbed_-_left,71,6,0.0,1.0,0.0
215,grabbed_-_left,72,6,0.0,1.0,0.0
218,grabbed_-_left,73,6,0.0,1.0,0.0
221,grabbed_-_left,74,6,0.0,1.0,0.0
224,grabbed_-_left,75,6,0.0,1.0,0.0
227,grabbed_-_left,76,6,0.0,1.0,0.0
230,grabbed_-_left,77,6,0.0,1.0,0.0
233,grabbed_-_left,78,6,0.0,1.0,0.0
236,grabbed_-_right,79,6,0.0,0.0,1.0
239,grabbed_-_right,80,6,0.0,0.0,1.0
242,grabbed_-_right,81,6,0.0,0.0,1.0
245,grabbed_-_right,82,6,0.0,0.0,1.0
248,grabbed_-_right,83,6,0.0,0.0,1.0
251,grabbed_-_right,84,6,0.0,0.0,1.0
254,grabbed_-_right,85,6,0.0,0.0,1.0
257,grabbed_-_left,86,6,0.0,1.0,0.0
260,grabbed_-_left,87,6,0.0,1.0,0.0
263,grabbed_-_left,88,6,0.0,1.0,0.0
266,grabbed_-_left,89,6,0.0,1.0,0.0
269,grabbed_-_left,90,6,0.0,1.0,0.0
272,grabbed_-_left,91,6,0.0,1.0,0.0
275,grabbed_-_left,92,6,0.0,1.0,0.0
278,grabbed_-_left,93,6,0.0,1.0,0.0
281,grabbed_-_left,94,6,0.0,1.0,0.0
284,grabbed_-_both,95,6,0.0,1.0,1.0
287,grabbed_-_right,96,6,0.0,0.0,1.0
290,grabbed_-_both,97,6,0.0,1.0,1.0
293,grabbed_-_both,98,6,0.0,1.0,1.0
296,grabbed_-_left,99,6,0.0,1.0,0.0
299,grabbed_-_both,100,6,0.0,1.0,1.0
302,grabbed_-_right,101,6,0.0,0.0,1.0
305,grabbed_-_right,102,6,0.0,0.0,1.0
308,grabbed_-_right,103,6,0.0,0.0,1.0
311,grabbed_-_right,104,6,0.0,0.0,1.0
314,grabbed_-_right,105,6,0.0,0.0,1.0
317,grabbed_-_right,106,6,0.0,0.0,1.0
320,grabbed_-_left,107,6,0.0,1.0,0.0
323,grabbed_-_left,108,6,0.0,1.0,0.0
326,grabbed_-_left,109,6,0.0,1.0,0.0
329,grabbed_-_left,110,6,0.0,1.0,0.0
332,grabbed_-_left,111,6,0.0,1.0,0.0
2,dropped,1,8,1.0,0.0,0.0
7,dropped,3,8,1.0,0.0,0.0
10,dropped,4,8,1.0,0.0,0.0
13,grabbed_-_right,5,8,0.0,0.0,1.0
16,grabbed_-_right,6,8,0.0,0.0,1.0
19,grabbed_-_both,7,8,0.0,1.0,1.0
22,grabbed_-_both,8,8,0.0,1.0,1.0
25,grabbed_-_left,9,8,0.0,1.0,0.0
28,grabbed_-_left,10,8,0.0,1.0,0.0
31,grabbed_-_left,11,8,0.0,1.0,0.0
34,grabbed_-_left,12,8,0.0,1.0,0.0
37,grabbed_-_right,13,8,0.0,0.0,1.0
40,grabbed_-_right,14,8,0.0,0.0,1.0
43,grabbed_-_left,15,8,0.0,1.0,0.0
46,grabbed_-_left,16,8,0.0,1.0,0.0
49,grabbed_-_left,17,8,0.0,1.0,0.0
52,grabbed_-_left,18,8,0.0,1.0,0.0
55,grabbed_-_left,19,8,0.0,1.0,0.0
58,grabbed_-_left,20,8,0.0,1.0,0.0
61,grabbed_-_left,21,8,0.0,1.0,0.0
64,grabbed_-_left,22,8,0.0,1.0,0.0
67,grabbed_-_left,23,8,0.0,1.0,0.0
70,grabbed_-_left,24,8,0.0,1.0,0.0
73,grabbed_-_left,25,8,0.0,1.0,0.0
76,grabbed_-_both,26,8,0.0,1.0,1.0
79,grabbed_-_right,27,8,0.0,0.0,1.0
82,grabbed_-_both,28,8,0.0,1.0,1.0
85,grabbed_-_left,29,8,0.0,1.0,0.0
88,grabbed_-_left,30,8,0.0,1.0,0.0
91,grabbed_-_left,31,8,0.0,1.0,0.0
94,grabbed_-_both,32,8,0.0,1.0,1.0
97,dropped,33,8,1.0,0.0,0.0
100,dropped,34,8,1.0,0.0,0.0
103,dropped,35,8,1.0,0.0,0.0
106,dropped,36,8,1.0,0.0,0.0
109,dropped,37,8,1.0,0.0,0.0
112,grabbed_-_right,38,8,0.0,0.0,1.0
115,grabbed_-_right,39,8,0.0,0.0,1.0
118,grabbed_-_right,40,8,0.0,0.0,1.0
121,grabbed_-_both,41,8,0.0,1.0,1.0
124,grabbed_-_both,42,8,0.0,1.0,1.0
127,grabbed_-_left,43,8,0.0,1.0,0.0
130,grabbed_-_left,44,8,0.0,1.0,0.0
133,grabbed_-_left,45,8,0.0,1.0,0.0
136,grabbed_-_left,46,8,0.0,1.0,0.0
139,grabbed_-_both,47,8,0.0,1.0,1.0
142,grabbed_-_left,48,8,0.0,1.0,0.0
145,grabbed_-_left,49,8,0.0,1.0,0.0
148,grabbed_-_left,50,8,0.0,1.0,0.0
151,grabbed_-_left,51,8,0.0,1.0,0.0
154,grabbed_-_both,52,8,0.0,1.0,1.0
157,grabbed_-_left,53,8,0.0,1.0,0.0
160,grabbed_-_left,54,8,0.0,1.0,0.0
163,grabbed_-_both,55,8,0.0,1.0,1.0
166,grabbed_-_both,56,8,0.0,1.0,1.0
169,grabbed_-_right,57,8,0.0,0.0,1.0
172,grabbed_-_right,58,8,0.0,0.0,1.0
175,grabbed_-_right,59,8,0.0,0.0,1.0
178,grabbed_-_right,60,8,0.0,0.0,1.0
181,grabbed_-_right,61,8,0.0,0.0,1.0
184,dropped,62,8,1.0,0.0,0.0
187,dropped,63,8,1.0,0.0,0.0
190,dropped,64,8,1.0,0.0,0.0
193,dropped,65,8,1.0,0.0,0.0
196,dropped,66,8,1.0,0.0,0.0
199,dropped,67,8,1.0,0.0,0.0
202,dropped,68,8,1.0,0.0,0.0
205,grabbed_-_right,69,8,0.0,0.0,1.0
208,grabbed_-_right,70,8,0.0,0.0,1.0
211,grabbed_-_right,71,8,0.0,0.0,1.0
214,grabbed_-_right,72,8,0.0,0.0,1.0
217,grabbed_-_right,73,8,0.0,0.0,1.0
220,grabbed_-_right,74,8,0.0,0.0,1.0
223,grabbed_-_right,75,8,0.0,0.0,1.0
226,grabbed_-_right,76,8,0.0,0.0,1.0
229,grabbed_-_right,77,8,0.0,0.0,1.0
232,grabbed_-_right,78,8,0.0,0.0,1.0
235,grabbed_-_right,79,8,0.0,0.0,1.0
238,grabbed_-_right,80,8,0.0,0.0,1.0
241,grabbed_-_right,81,8,0.0,0.0,1.0
244,grabbed_-_both,82,8,0.0,1.0,1.0
247,grabbed_-_left,83,8,0.0,1.0,0.0
250,grabbed_-_left,84,8,0.0,1.0,0.0
253,grabbed_-_left,85,8,0.0,1.0,0.0
256,grabbed_-_left,86,8,0.0,1.0,0.0
259,grabbed_-_left,87,8,0.0,1.0,0.0
262,grabbed_-_left,88,8,0.0,1.0,0.0
265,grabbed_-_left,89,8,0.0,1.0,0.0
268,grabbed_-_left,90,8,0.0,1.0,0.0
271,grabbed_-_left,91,8,0.0,1.0,0.0
274,grabbed_-_left,92,8,0.0,1.0,0.0
277,grabbed_-_left,93,8,0.0,1.0,0.0
280,grabbed_-_left,94,8,0.0,1.0,0.0
283,grabbed_-_both,95,8,0.0,1.0,1.0
286,grabbed_-_right,96,8,0.0,0.0,1.0
289,grabbed_-_right,97,8,0.0,0.0,1.0
292,grabbed_-_right,98,8,0.0,0.0,1.0
295,grabbed_-_right,99,8,0.0,0.0,1.0
298,grabbed_-_right,100,8,0.0,0.0,1.0
301,grabbed_-_right,101,8,0.0,0.0,1.0
304,grabbed_-_right,102,8,0.0,0.0,1.0
307,grabbed_-_right,103,8,0.0,0.0,1.0
310,grabbed_-_right,104,8,0.0,0.0,1.0
313,grabbed_-_right,105,8,0.0,0.0,1.0
316,grabbed_-_right,106,8,0.0,0.0,1.0
319,grabbed_-_right,107,8,0.0,0.0,1.0
322,grabbed_-_right,108,8,0.0,0.0,1.0
325,grabbed_-_right,109,8,0.0,0.0,1.0
328,grabbed_-_both,110,8,0.0,1.0,1.0
331,grabbed_-_left,111,8,0.0,1.0,0.0
334,grabbed_-_left,112,8,0.0,1.0,0.0
337,grabbed_-_left,113,8,0.0,1.0,0.0
340,grabbed_-_left,114,8,0.0,1.0,0.0
343,grabbed_-_left,115,8,0.0,1.0,0.0
346,grabbed_-_left,116,8,0.0,1.0,0.0
349,grabbed_-_left,117,8,0.0,1.0,0.0
352,grabbed_-_right,118,8,0.0,0.0,1.0
355,grabbed_-_right,119,8,0.0,0.0,1.0
358,grabbed_-_right,120,8,0.0,0.0,1.0
361,grabbed_-_right,121,8,0.0,0.0,1.0
364,grabbed_-_right,122,8,0.0,0.0,1.0
367,grabbed_-_right,123,8,0.0,0.0,1.0
370,grabbed_-_right,124,8,0.0,0.0,1.0
373,grabbed_-_right,125,8,0.0,0.0,1.0
376,grabbed_-_right,126,8,0.0,0.0,1.0
379,grabbed_-_right,127,8,0.0,0.0,1.0
382,grabbed_-_right,128,8,0.0,0.0,1.0
385,grabbed_-_both,129,8,0.0,1.0,1.0
388,grabbed_-_left,130,8,0.0,1.0,0.0
391,grabbed_-_left,131,8,0.0,1.0,0.0
394,grabbed_-_left,132,8,0.0,1.0,0.0
397,grabbed_-_left,133,8,0.0,1.0,0.0
400,grabbed_-_left,134,8,0.0,1.0,0.0
403,grabbed_-_left,135,8,0.0,1.0,0.0
406,grabbed_-_left,136,8,0.0,1.0,0.0
409,dropped,137,8,1.0,0.0,0.0
412,dropped,138,8,1.0,0.0,0.0
415,dropped,139,8,1.0,0.0,0.0
418,dropped,140,8,1.0,0.0,0.0
421,dropped,141,8,1.0,0.0,0.0
424,dropped,142,8,1.0,0.0,0.0
427,dropped,143,8,1.0,0.0,0.0
430,dropped,144,8,1.0,0.0,0.0
433,dropped,145,8,1.0,0.0,0.0
436,dropped,146,8,1.0,0.0,0.0
439,dropped,147,8,1.0,0.0,0.0
442,grabbed_-_right,148,8,0.0,0.0,1.0
445,grabbed_-_right,149,8,0.0,0.0,1.0
448,grabbed_-_right,150,8,0.0,0.0,1.0
451,grabbed_-_right,151,8,0.0,0.0,1.0
454,grabbed_-_right,152,8,0.0,0.0,1.0
457,grabbed_-_right,153,8,0.0,0.0,1.0
460,grabbed_-_right,154,8,0.0,0.0,1.0
463,grabbed_-_right,155,8,0.0,0.0,1.0
466,grabbed_-_right,156,8,0.0,0.0,1.0
469,grabbed_-_right,157,8,0.0,0.0,1.0
472,grabbed_-_right,158,8,0.0,0.0,1.0
475,grabbed_-_left,159,8,0.0,1.0,0.0
478,grabbed_-_left,160,8,0.0,1.0,0.0
481,grabbed_-_left,161,8,0.0,1.0,0.0
484,grabbed_-_left,162,8,0.0,1.0,0.0
487,grabbed_-_left,163,8,0.0,1.0,0.0
490,grabbed_-_left,164,8,0.0,1.0,0.0
493,grabbed_-_left,165,8,0.0,1.0,0.0
496,grabbed_-_both,166,8,0.0,1.0,1.0
499,grabbed_-_right,167,8,0.0,0.0,1.0
502,grabbed_-_right,168,8,0.0,0.0,1.0
505,grabbed_-_right,169,8,0.0,0.0,1.0
508,grabbed_-_right,170,8,0.0,0.0,1.0
515,grabbed_-_right,173,8,0.0,0.0,1.0
518,grabbed_-_right,174,8,0.0,0.0,1.0
521,grabbed_-_left,175,8,0.0,1.0,0.0
524,grabbed_-_left,176,8,0.0,1.0,0.0
527,grabbed_-_both,177,8,0.0,1.0,1.0
530,grabbed_-_both,178,8,0.0,1.0,1.0
533,grabbed_-_right,179,8,0.0,0.0,1.0
536,grabbed_-_right,180,8,0.0,0.0,1.0
539,dropped,181,8,1.0,0.0,0.0
542,dropped,182,8,1.0,0.0,0.0
545,dropped,183,8,1.0,0.0,0.0
548,dropped,184,8,1.0,0.0,0.0
551,dropped,185,8,1.0,0.0,0.0
554,dropped,186,8,1.0,0.0,0.0
1,dropped,1,9,1.0,0.0,0.0
4,dropped,2,9,1.0,0.0,0.0
7,dropped,3,9,1.0,0.0,0.0
10,grabbed_-_right,4,9,0.0,0.0,1.0
13,grabbed_-_right,5,9,0.0,0.0,1.0
16,grabbed_-_right,6,9,0.0,0.0,1.0
19,grabbed_-_right,7,9,0.0,0.0,1.0
22,grabbed_-_right,8,9,0.0,0.0,1.0
25,grabbed_-_right,9,9,0.0,0.0,1.0
28,grabbed_-_right,10,9,0.0,0.0,1.0
31,grabbed_-_right,11,9,0.0,0.0,1.0
34,dropped,12,9,1.0,0.0,0.0
37,grabbed_-_left,13,9,0.0,1.0,0.0
40,grabbed_-_left,14,9,0.0,1.0,0.0
42,grabbed_-_left,15,9,0.0,1.0,0.0
44,grabbed_-_left,16,9,0.0,1.0,0.0
46,grabbed_-_left,17,9,0.0,1.0,0.0
48,grabbed_-_left,18,9,0.0,1.0,0.0
51,grabbed_-_left,19,9,0.0,1.0,0.0
54,grabbed_-_left,20,9,0.0,1.0,0.0
57,grabbed_-_left,21,9,0.0,1.0,0.0
60,grabbed_-_left,22,9,0.0,1.0,0.0
63,grabbed_-_both,23,9,0.0,1.0,1.0
66,grabbed_-_right,24,9,0.0,0.0,1.0
69,grabbed_-_right,25,9,0.0,0.0,1.0
72,grabbed_-_right,26,9,0.0,0.0,1.0
75,grabbed_-_right,27,9,0.0,0.0,1.0
78,grabbed_-_right,28,9,0.0,0.0,1.0
81,grabbed_-_right,29,9,0.0,0.0,1.0
84,grabbed_-_right,30,9,0.0,0.0,1.0
87,grabbed_-_right,31,9,0.0,0.0,1.0
90,grabbed_-_right,32,9,0.0,0.0,1.0
93,grabbed_-_both,33,9,0.0,1.0,1.0
96,grabbed_-_left,34,9,0.0,1.0,0.0
99,grabbed_-_left,35,9,0.0,1.0,0.0
102,grabbed_-_left,36,9,0.0,1.0,0.0
105,grabbed_-_left,37,9,0.0,1.0,0.0
108,grabbed_-_left,38,9,0.0,1.0,0.0
111,grabbed_-_left,39,9,0.0,1.0,0.0
114,grabbed_-_left,40,9,0.0,1.0,0.0
117,grabbed_-_left,41,9,0.0,1.0,0.0
120,grabbed_-_left,42,9,0.0,1.0,0.0
123,grabbed_-_left,43,9,0.0,1.0,0.0
126,grabbed_-_left,44,9,0.0,1.0,0.0
129,grabbed_-_left,45,9,0.0,1.0,0.0
132,grabbed_-_both,46,9,0.0,1.0,1.0
135,grabbed_-_right,47,9,0.0,0.0,1.0
138,grabbed_-_right,48,9,0.0,0.0,1.0
141,grabbed_-_right,49,9,0.0,0.0,1.0
144,grabbed_-_right,50,9,0.0,0.0,1.0
147,grabbed_-_right,51,9,0.0,0.0,1.0
150,grabbed_-_right,52,9,0.0,0.0,1.0
153,grabbed_-_right,53,9,0.0,0.0,1.0
156,grabbed_-_right,54,9,0.0,0.0,1.0
159,grabbed_-_right,55,9,0.0,0.0,1.0
162,grabbed_-_left,56,9,0.0,1.0,0.0
165,grabbed_-_left,57,9,0.0,1.0,0.0
168,grabbed_-_left,58,9,0.0,1.0,0.0
171,grabbed_-_left,59,9,0.0,1.0,0.0
174,grabbed_-_left,60,9,0.0,1.0,0.0
177,grabbed_-_left,61,9,0.0,1.0,0.0
180,grabbed_-_left,62,9,0.0,1.0,0.0
183,grabbed_-_left,63,9,0.0,1.0,0.0
186,grabbed_-_both,64,9,0.0,1.0,1.0
189,grabbed_-_right,65,9,0.0,0.0,1.0
191,grabbed_-_right,66,9,0.0,0.0,1.0
193,grabbed_-_right,67,9,0.0,0.0,1.0
195,grabbed_-_right,68,9,0.0,0.0,1.0
198,grabbed_-_right,69,9,0.0,0.0,1.0
201,grabbed_-_right,70,9,0.0,0.0,1.0
204,grabbed_-_right,71,9,0.0,0.0,1.0
207,grabbed_-_right,72,9,0.0,0.0,1.0
210,grabbed_-_right,73,9,0.0,0.0,1.0
213,grabbed_-_right,74,9,0.0,0.0,1.0
216,grabbed_-_both,75,9,0.0,1.0,1.0
219,dropped,76,9,1.0,0.0,0.0
222,dropped,77,9,1.0,0.0,0.0
225,dropped,78,9,1.0,0.0,0.0
228,dropped,79,9,1.0,0.0,0.0
231,dropped,80,9,1.0,0.0,0.0
234,dropped,81,9,1.0,0.0,0.0
237,grabbed_-_left,82,9,0.0,1.0,0.0
240,grabbed_-_left,83,9,0.0,1.0,0.0
243,grabbed_-_left,84,9,0.0,1.0,0.0
245,grabbed_-_left,85,9,0.0,1.0,0.0
247,grabbed_-_left,86,9,0.0,1.0,0.0
249,grabbed_-_left,87,9,0.0,1.0,0.0
252,grabbed_-_left,88,9,0.0,1.0,0.0
255,grabbed_-_left,89,9,0.0,1.0,0.0
258,grabbed_-_left,90,9,0.0,1.0,0.0
261,grabbed_-_both,91,9,0.0,1.0,1.0
264,grabbed_-_right,92,9,0.0,0.0,1.0
267,grabbed_-_right,93,9,0.0,0.0,1.0
270,grabbed_-_right,94,9,0.0,0.0,1.0
273,grabbed_-_right,95,9,0.0,0.0,1.0
276,grabbed_-_right,96,9,0.0,0.0,1.0
279,grabbed_-_right,97,9,0.0,0.0,1.0
282,grabbed_-_right,98,9,0.0,0.0,1.0
285,grabbed_-_right,99,9,0.0,0.0,1.0
288,grabbed_-_right,100,9,0.0,0.0,1.0
291,grabbed_-_both,101,9,0.0,1.0,1.0
294,grabbed_-_left,102,9,0.0,1.0,0.0
297,grabbed_-_left,103,9,0.0,1.0,0.0
300,grabbed_-_left,104,9,0.0,1.0,0.0
303,grabbed_-_left,105,9,0.0,1.0,0.0
306,grabbed_-_left,106,9,0.0,1.0,0.0
309,grabbed_-_both,107,9,0.0,1.0,1.0
312,grabbed_-_right,108,9,0.0,0.0,1.0
315,grabbed_-_right,109,9,0.0,0.0,1.0
318,grabbed_-_both,110,9,0.0,1.0,1.0
321,grabbed_-_left,111,9,0.0,1.0,0.0
324,grabbed_-_left,112,9,0.0,1.0,0.0
327,grabbed_-_left,113,9,0.0,1.0,0.0
330,grabbed_-_left,114,9,0.0,1.0,0.0
333,grabbed_-_left,115,9,0.0,1.0,0.0
336,grabbed_-_left,116,9,0.0,1.0,0.0
339,grabbed_-_left,117,9,0.0,1.0,0.0
342,grabbed_-_left,118,9,0.0,1.0,0.0
345,grabbed_-_left,119,9,0.0,1.0,0.0
348,grabbed_-_both,120,9,0.0,1.0,1.0
351,grabbed_-_right,121,9,0.0,0.0,1.0
354,grabbed_-_right,122,9,0.0,0.0,1.0
357,grabbed_-_right,123,9,0.0,0.0,1.0
360,grabbed_-_both,124,9,0.0,1.0,1.0
363,grabbed_-_left,125,9,0.0,1.0,0.0
366,grabbed_-_both,126,9,0.0,1.0,1.0
369,grabbed_-_right,127,9,0.0,0.0,1.0
372,grabbed_-_right,128,9,0.0,0.0,1.0
375,grabbed_-_right,129,9,0.0,0.0,1.0
378,grabbed_-_right,130,9,0.0,0.0,1.0
